Close,High,Low,Open,Volume,symbol,name,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^N225,^N225,^N225,^N225,^N225,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^HSI,^HSI,^HSI,^HSI,^HSI,399001.SZ,399001.SZ,399001.SZ,399001.SZ,399001.SZ,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,TASI.SR,TASI.SR,TASI.SR,TASI.SR,TASI.SR,TASI.SR
2104.5,2112.739990234375,2103.75,2110.8798828125,3547380000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117.389892578125,2117.52001953125,2104.5,2105.22998046875,3409490000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107.780029296875,2115.760009765625,2098.260009765625,2115.760009765625,3262300000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098.530029296875,2107.719970703125,2094.489990234375,2107.719970703125,3421110000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040.239990234375,2050.080078125,2039.68994140625,2044.68994140625,3406570000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065.949951171875,2066.409912109375,2041.0999755859375,2041.0999755859375,3405860000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074.280029296875,2080.590087890625,2065.080078125,2080.590087890625,3221840000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108.10009765625,2113.919921875,2090.320068359375,2090.320068359375,5554120000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104.419921875,2114.860107421875,2104.419921875,2107.989990234375,3267960000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
