time,open,high,low,close,volume,symbol
2025-01-09,91.9,92.9,88.0,90.6,128900,DHT
2025-01-10,90.0,90.0,87.0,88.1,58200,DHT
2025-01-13,88.0,88.0,85.0,85.9,52200,DHT
2025-01-14,85.0,88.0,85.0,86.0,21000,DHT
2025-01-15,86.0,86.5,85.3,86.0,23100,DHT
2025-01-16,86.0,86.4,85.2,86.0,40800,DHT
2025-01-17,86.0,88.0,85.4,88.0,58600,DHT
2025-01-20,90.0,90.0,86.7,88.7,9200,DHT
2025-01-21,89.4,89.4,85.3,87.0,22400,DHT
2025-01-22,87.8,87.8,85.4,86.4,35800,DHT
2025-01-23,86.4,86.4,85.1,86.0,25200,DHT
2025-01-24,86.0,86.6,84.8,86.5,34400,DHT
2025-02-03,86.5,89.0,85.2,86.7,16300,DHT
2025-02-04,86.7,87.9,86.5,87.4,30500,DHT
2025-02-05,87.0,88.3,86.2,87.9,29400,DHT
2025-02-06,87.9,88.8,87.3,87.9,37100,DHT
2025-02-07,87.5,90.0,87.5,88.5,204200,DHT
2025-02-10,88.5,88.9,86.9,86.9,19900,DHT
2025-02-11,88.0,88.2,87.0,88.2,49300,DHT
2025-02-12,88.1,88.4,87.3,87.4,17800,DHT
2025-02-13,87.4,87.9,86.5,86.5,84600,DHT
2025-02-14,88.0,88.0,85.9,86.5,45700,DHT
2025-02-17,87.0,88.0,85.5,86.5,16700,DHT
2025-02-18,86.5,87.7,85.6,86.5,30800,DHT
2025-02-19,87.1,87.1,85.5,86.6,33200,DHT
2025-02-20,86.6,87.6,85.6,86.6,29700,DHT
2025-02-21,86.2,87.0,85.7,86.3,20500,DHT
2025-02-24,85.7,86.9,85.5,86.3,30700,DHT
2025-02-25,86.1,86.6,85.6,85.6,33000,DHT
2025-02-26,85.6,86.4,85.4,86.3,31300,DHT
2025-02-27,85.6,87.1,85.6,87.0,53200,DHT
2025-02-28,87.1,93.0,87.1,89.8,114700,DHT
2025-03-03,89.8,91.3,89.8,90.1,35200,DHT
2025-03-04,90.5,90.5,87.1,89.4,56100,DHT
2025-03-05,90.1,90.1,87.9,88.9,44900,DHT
2025-03-06,88.1,89.5,87.3,87.5,37600,DHT
2025-03-07,88.0,88.9,87.3,87.9,15700,DHT
2025-03-10,87.9,88.4,86.7,86.7,28700,DHT
2025-03-11,86.8,88.0,86.5,87.9,56600,DHT
2025-03-12,87.9,88.9,87.2,88.0,39800,DHT
2025-03-13,88.0,89.0,87.3,88.2,32800,DHT
2025-03-14,87.5,89.0,87.4,87.4,18400,DHT
2025-03-17,88.7,88.8,87.3,87.9,9500,DHT
2025-03-18,88.2,88.2,87.4,87.9,19500,DHT
2025-03-19,88.9,88.9,87.5,88.0,32800,DHT
2025-03-20,88.0,88.6,87.5,88.1,22000,DHT
2025-03-21,88.1,88.4,87.5,87.9,15700,DHT
2025-03-24,88.1,88.9,87.0,87.8,16300,DHT
2025-03-25,88.2,88.2,87.0,87.6,15300,DHT
2025-03-26,88.0,88.0,87.0,87.0,12100,DHT
2025-03-27,87.5,88.0,86.6,87.8,19100,DHT
2025-03-28,87.0,88.5,86.8,87.8,19300,DHT
2025-03-31,88.3,88.3,86.6,86.6,17100,DHT
2023-01-03,22.5,23.6,22.5,23.5,16252286,STB
2023-01-04,23.6,24.1,23.3,23.3,18038219,STB
2023-01-05,23.4,24.25,23.4,24.2,19218293,STB
2023-01-06,24.25,25.1,24.1,24.3,25668735,STB
2023-01-09,24.6,25.0,24.2,24.65,13240168,STB
2023-01-10,24.65,25.3,24.15,24.95,14762401,STB
2023-01-11,25.25,25.4,24.7,24.7,10081984,STB
2023-01-12,24.9,24.95,24.55,24.95,7155428,STB
2023-01-13,25.15,25.45,24.95,25.3,13354796,STB
2023-01-16,25.4,25.55,25.0,25.5,7925830,STB
2023-01-17,25.5,26.55,25.5,26.55,14389912,STB
2023-01-18,26.55,26.85,26.55,26.8,8513536,STB
2023-01-19,26.55,27.0,26.5,26.8,12061674,STB
2023-01-27,27.1,27.4,26.65,26.65,8533546,STB
2023-01-30,26.5,26.65,25.85,25.85,18541769,STB
2023-01-31,25.85,27.1,25.15,27.1,25365079,STB
2023-02-01,27.1,27.3,25.4,25.65,16201918,STB
2023-02-02,25.7,26.35,25.4,26.15,18434807,STB
2023-02-03,26.35,27.15,26.05,26.05,30635227,STB
2023-02-06,26.1,26.4,25.6,25.7,19361868,STB
2023-02-07,25.9,26.3,25.55,25.75,19756256,STB
2023-02-08,25.9,25.95,25.0,25.0,28194191,STB
2023-02-09,25.2,25.7,24.2,24.45,37346446,STB
2023-02-10,24.5,24.8,23.65,23.65,16167962,STB
2023-02-13,23.8,24.5,23.35,24.5,17394511,STB
2023-02-14,24.5,24.85,24.05,24.4,9247692,STB
2023-02-15,24.1,24.6,22.95,23.35,33360729,STB
2023-02-16,23.75,24.25,23.45,23.9,15367025,STB
2023-02-17,24.6,24.9,24.35,24.4,17977568,STB
2023-02-20,24.3,25.7,24.2,25.7,20149215,STB
2023-02-21,25.95,26.1,25.35,25.35,16563600,STB
2023-02-22,25.1,25.5,24.7,24.7,18526430,STB
2023-02-23,24.6,25.0,24.05,25.0,14253965,STB
2023-02-24,25.05,25.05,24.3,24.3,8464966,STB
2023-02-27,24.0,24.2,23.6,23.6,13399830,STB
2023-02-28,23.95,24.0,23.6,23.75,6463014,STB
2023-03-01,23.6,25.4,23.6,25.4,21607046,STB
2023-03-02,25.4,25.7,25.2,25.6,11124254,STB
2023-03-03,25.65,25.75,25.0,25.0,11815428,STB
2023-03-06,25.25,25.6,24.7,24.9,18559454,STB
2023-03-07,25.05,25.3,24.85,25.0,15477321,STB
2023-03-08,24.85,25.35,24.85,25.35,13744831,STB
2023-03-09,25.5,27.1,25.45,26.5,42579134,STB
2023-03-10,26.5,26.85,25.95,26.0,23485094,STB
2023-03-13,25.6,25.75,25.0,25.0,29610611,STB
2023-03-14,24.9,25.05,24.1,24.4,25331525,STB
2023-03-15,25.1,25.5,24.9,25.35,20098606,STB
2023-03-16,24.8,24.95,24.5,24.6,19672220,STB
2023-03-17,24.75,25.05,24.55,25.05,21264485,STB
2023-03-20,25.0,25.05,24.2,24.2,16973540,STB
2023-03-21,24.5,24.65,24.15,24.6,10859065,STB
2023-03-22,24.75,25.25,24.6,24.8,16552110,STB
2023-03-23,24.55,25.15,24.5,25.0,12242952,STB
2023-03-24,25.25,25.55,25.05,25.05,16107786,STB
2023-03-27,25.05,25.7,24.95,25.5,16705148,STB
2023-03-28,25.9,26.0,25.3,25.4,17177966,STB
2023-03-29,25.5,25.65,25.15,25.35,16808274,STB
2023-03-30,25.7,26.45,25.4,26.0,39398454,STB
2023-03-31,26.0,26.35,25.85,26.2,22410880,STB
2023-04-03,26.6,27.05,26.5,26.75,25294093,STB
2023-04-04,26.75,26.95,26.5,26.9,17730084,STB
2023-04-05,26.9,26.9,25.9,26.25,39449154,STB
2023-04-06,26.25,26.4,25.65,25.65,26272773,STB
2023-04-07,25.75,26.0,25.5,26.0,15462570,STB
2023-04-10,26.1,26.5,25.85,25.95,16466290,STB
2023-04-11,25.9,25.95,25.6,25.95,13354446,STB
2023-04-12,25.95,26.4,25.8,26.1,20360600,STB
2023-04-13,26.2,26.55,26.05,26.45,16208067,STB
